pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
1338,0.043871502392463436,-3.942824524126228,-3.942824524126228,[0. 0. 0.],[0. 0. 0.]
1343,0.13419889828042728,-2.0995255694735016,-2.0995255694735016,[0. 0. 0.],[0. 0. 0.]
1344,0.13854864584738238,-2.0760196401644877,-2.0760196401644877,[0. 0. 0.],[0. 0. 0.]
1348,0.0,-4.271437457969181,1.0,[0. 0. 0.],[0. 0. 0.]
1349,0.14358701071137708,-2.03916890659174,-2.03916890659174,[0. 0. 0.],[0. 0. 0.]
223,0.0,-5.019157886400055,1.0,[-0.49683032 -0.810333   -0.80240876],[-0.49683032 -0.810333   -0.80240876]
1357,0.0005201508886231041,-4.375984326740552,-4.375984326740552,[0. 0. 0.],[0. 0. 0.]
1409,0.03519492185071275,-4.982448310387489,-6.105539059205351,[-0.69718908  0.          0.        ],[-0.69718908  0.          0.        ]
1412,0.9,-1.509258045075255,-3.0706624656593626,[-1.39322975  0.          0.        ],[-1.39322975  0.          0.        ]
1415,0.9,-1.586239774602613,-3.189517439867923,[-1.5518013  0.         0.       ],[-1.5518013  0.         0.       ]
1421,0.0,-1.609418841364813,-3.218855032644297,[-1.5999618  0.         0.       ],[-1.5999618  0.         0.       ]
1426,0.0,-1.6033190839726015,-3.2116855542946623,[-1.58744777  0.          0.        ],[-1.58744777  0.          0.        ]
1462,0.0155293938469719,-4.228420621981404,-5.772409536566832,[-1.34541766  0.         -0.5719266 ],[-1.34541766  0.         -0.5719266 ]
1463,0.9,-1.5439960941427349,-3.127302039044331,[-1.46388217  0.         -0.47043753],[-1.46388217  0.         -0.47043753]
1468,0.0,-1.608755958345577,-3.2181153441218444,[-1.59862251  0.         -0.80172043],[-1.59862251  0.         -0.80172043]
1480,0.0,-1.4889993874825003,-3.0358557881705326,[-1.35292551  0.         -0.76495833],[-1.35292551  0.         -0.76495833]
1509,0.056028826372318825,-5.144569534870193,-6.208620405529839,[-0.63538214  0.         -0.68560629],[-0.63538214  0.         -0.68560629]
1523,0.0,-1.609286352111923,-3.2187091464902116,[-1.59969541  0.         -0.50116047],[-1.59969541  0.         -0.50116047]
1531,0.0,-1.4615669474344009,-2.9869692129165037,[-1.29949793  0.         -0.36498868],[-1.29949793  0.         -0.36498868]
1570,0.0,-1.6090040100350853,-3.2183945207278284,[-1.59912521  0.         -0.84264664],[-1.59912521  0.         -0.84264664]
1580,0.0,-1.5037481657628884,-3.0613143050392213,[-1.38219887  0.         -0.87225661],[-1.38219887  0.         -0.87225661]
1582,0.21307102128448407,-3.1124539616377653,-4.448348238128768,[-0.9612605  0.        -0.8722523],[-0.9612605  0.        -0.8722523]
1385,0.11031243098066552,-2.3083469819733193,-2.3083469819733193,[0. 0. 0.],[0. 0. 0.]
1387,0.014961307718882098,-5.488732659936998,-5.488732659936998,[0. 0. 0.],[0. 0. 0.]
1391,0.0,-3.7708439230195943,1.0,[0. 0. 0.],[0. 0. 0.]
1392,0.0,-2.1147175562281393,1.0,[0. 0. 0.],[0. 0. 0.]
1299,0.0,-2.8176366310514247,1.0,[ 0.         -0.143095   -0.80826805],[ 0.         -0.143095   -0.80826805]
1396,0.02172787069471425,-4.131379093066271,-4.131379093066271,[0. 0. 0.],[0. 0. 0.]
1397,0.03280678766371571,-4.210693358853256,-4.210693358853256,[0. 0. 0.],[0. 0. 0.]
1393,0.03877319904436093,-4.922825449247641,-6.367893550356005,[ 0.         -0.57715028 -0.53158321],[ 0.         -0.57715028 -0.53158321]
1404,0.0,-2.855834687463056,1.0,[0. 0. 0.],[0. 0. 0.]
1406,0.21341071729720523,-2.176272723417425,-2.176272723417425,[0. 0. 0.],[0. 0. 0.]
1457,0.0,-1.9576082852032601,1.0,[-0.18535466 -0.36986547  0.        ],[-0.18535466 -0.36986547  0.        ]
1620,0.0,-1.6086481227825151,-3.217993330395636,[-1.59840359  0.         -0.85977186],[-1.59840359  0.         -0.85977186]
1622,0.0,-1.6082443986200088,-3.217533559181216,[-1.59758223  0.         -0.85667351],[-1.59758223  0.         -0.85667351]
1623,0.0,-1.6063239779445533,-3.2152981867531993,[-1.59365006  0.         -0.85189344],[-1.59365006  0.         -0.85189344]
1625,0.0,-1.601432929488223,-3.209362184312212,[-1.5835355   0.         -0.73272702],[-1.5835355   0.         -0.73272702]
1626,0.0,-1.5876484355245695,-3.1914285809891108,[-1.55475069  0.         -0.86423432],[-1.55475069  0.         -0.86423432]
1627,0.0,-1.5764013267050425,-3.175831827066107,[-1.53120736  0.         -0.85819094],[-1.53120736  0.         -0.85819094]
1662,0.0,-5.516512075341208,1.0,[-1.26621989  0.         -0.84355929],[-1.26621989  0.         -0.84355929]
1671,0.0,-1.6066362067382782,-3.2156661888230005,[-1.59429155  0.         -0.86414635],[-1.59429155  0.         -0.86414635]
1684,0.022785928951448042,-5.67160629769103,-6.34347228646404,[-0.30996651  0.         -0.84170401],[-0.30996651  0.         -0.84170401]
1712,0.0,-3.528326844712952,1.0,[-1.24767091  0.         -0.39008857],[-1.24767091  0.         -0.39008857]
1721,0.0,-1.6041623057067256,-3.2127111699882747,[-1.58919263  0.         -0.87041372],[-1.58919263  0.         -0.87041372]
1727,0.0,-1.55076685124061,-3.137825635224804,[-1.4778548   0.         -0.86835838],[-1.4778548   0.         -0.86835838]
1728,0.0,-1.5266103996853784,-3.099476749189433,[-1.42829247  0.         -0.86590401],[-1.42829247  0.         -0.86590401]
1731,0.0,-3.231091519692228,1.0,[-1.04367985  0.         -0.83006926],[-1.04367985  0.         -0.83006926]
1768,0.0,-1.585001401042641,-3.187826816056465,[-1.54920828  0.         -0.86024596],[-1.54920828  0.         -0.86024596]
1781,0.027962607643240805,-6.55777922080147,-7.8090892177827795,[-0.84716207  0.         -0.23700578],[-0.84716207  0.         -0.23700578]
1782,0.3216080473838389,-2.8808295723736386,-3.932150470492539,[-0.62257408  0.         -0.87158945],[-0.62257408  0.         -0.87158945]
1437,0.09724690661288443,-2.3941873363639936,-2.3941873363639936,[0. 0. 0.],[0. 0. 0.]
1444,0.10894469229118872,-2.2663783013435976,-2.2663783013435976,[0. 0. 0.],[0. 0. 0.]
1545,0.0,-1.9526007042480322,1.0,[ 0.         -0.60075265 -0.78090221],[ 0.         -0.60075265 -0.78090221]
1448,0.024753712929783796,-3.6610262794862285,-3.6610262794862285,[0. 0. 0.],[0. 0. 0.]
1644,0.0,-3.9315579210354956,1.0,[ 0.         -0.40683781 -0.84502141],[ 0.         -0.40683781 -0.84502141]
1450,0.3056887147424084,-1.9129635508395717,-1.9129635508395717,[0. 0. 0.],[0. 0. 0.]
1812,0.0,-4.487555706658929,1.0,[-1.05042272  0.         -0.81274141],[-1.05042272  0.         -0.81274141]
1878,0.19026369445625554,-3.6944626095306843,-5.196642846024628,[-1.24739567  0.         -0.81934028],[-1.24739567  0.         -0.81934028]
1880,0.0,-3.0618988063988155,1.0,[-0.71094284  0.         -0.63386424],[-0.71094284  0.         -0.63386424]
1912,0.36584813816737466,-2.684978455200977,-3.6874637231345506,[-0.57503173  0.         -0.340098  ],[-0.57503173  0.         -0.340098  ]
1917,0.24239399442909415,-3.232282312451499,-4.7172894578813285,[-1.21173177  0.         -0.87222572],[-1.21173177  0.         -0.87222572]
1927,0.0,-3.439556217552184,1.0,[-0.96135024  0.         -0.42689912],[-0.96135024  0.         -0.42689912]
1968,0.24959336189298972,-3.2178553606859155,-4.6714471109254605,[-1.1513246   0.         -0.82017129],[-1.1513246   0.         -0.82017129]
1969,0.0,-3.4128042189846512,1.0,[-1.19576836  0.         -0.81129242],[-1.19576836  0.         -0.81129242]
1972,0.0,-3.5596080815353917,1.0,[-1.19604431  0.         -0.80145501],[-1.19604431  0.         -0.80145501]
